Location,Date,Species,IOC_14.1,English,BTO,ABR,nuclear species,,Family,Long,Lat,Alt,number,M,F,MC,AC,Area,Season,Group,顺序,有无录音,Record,Note,M序号,M录前,M参加,M call,有鹛,有山雀,Mtype,initiator,F序号,F参加,F call,Type
qiandaohu,2024/5/28 16:59,强脚树莺,Horornis fortipes,Brown-flanked Bush Warbler,Others,BRWA,,,Cettiidae,118.87641,29.533677,89,2,M,,MC,,线路2,Summer,M79,1,Y,,,,,,,,,,,,,,
qiandaohu,2024/5/28 17:06,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,118.876408,29.53366,109,8,M,,MC,,线路2,Summer,M79,2,,5282008,,79,0,4,4,有,无,Babbler,,,,,
qiandaohu,2024/5/28 17:06,暗绿绣眼鸟,Zosterops simplex,Swinhoe's White-eye,Babbler,SHWE,#N/A,,Zosteropidae,118.876375,29.533681,109,8,M,,MC,,线路2,Summer,M79,3,,,,,,,,,,,,,,,
qiandaohu,2024/5/28 17:06,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,118.876363,29.533693,109,1,M,,MC,,线路2,Summer,M79,4,,,,,,,,,,,,,,,
qiandaohu,2024/5/28 17:30,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Others,COFI,#N/A,,Pycnonotidae,118.87754,29.539578,120,2,,,,,线路2,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/28 17:36,钩嘴林鵙,Tephrodornis virgatus,Large Woodshrike,Others,LAWO,,,Vangidae,118.877698,29.539861,108,1,,,,,线路1,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:07,大山雀,Parus minor,Asian Tit,Tit,ASTI,Yes,,Paridae,118.877924,29.539699,17,1,M,,MC,,线路1,Summer,M80,1,Y,5290806,,80,1,4,4,有,有,Both,,,,,
qiandaohu,2024/5/29 08:07,暗绿绣眼鸟,Zosterops simplex,Swinhoe's White-eye,Babbler,SHWE,#N/A,,Zosteropidae,118.878134,29.539814,18,2,M,,MC,,线路1,Summer,M80,2,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:07,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Others,CHBU,,,Pycnonotidae,118.878424,29.539836,19,1,M,,MC,,线路1,Summer,M80,3,,m录前就有,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:07,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Others,SCMI,,,Campephagidae,118.878424,29.539836,19,1,M,,MC,,线路1,Summer,M80,4,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:36,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,118.877046,29.537636,106,10,,,,,线路1,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:37,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,118.876994,29.537599,107,8,,,,,线路1,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 08:45,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,118.875308,29.535161,127,10,,,,,线路2,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:18,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Babbler,HUFU,Yes,,Alcippeidae,118.876144,29.5342,151,20,M,,MC,,线路2,Summer,M81,1,Y,5290920,,81,2,5,4,有,有,Both,,,,,
qiandaohu,2024/5/29 09:18,暗绿绣眼鸟,Zosterops simplex,Swinhoe's White-eye,Babbler,SHWE,#N/A,,Zosteropidae,118.876179,29.534155,152,15,M,,MC,,线路2,Summer,M81,2,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:19,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Others,MOBU,,,Pycnonotidae,118.876131,29.534144,152,2,M,,MC,,线路2,Summer,M81,3,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:19,大山雀,Parus minor,Asian Tit,Tit,ASTI,Yes,,Paridae,118.876158,29.534121,152,3,M,,MC,,线路2,Summer,M81,4,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:19,钩嘴林鵙,Tephrodornis virgatus,Large Woodshrike,Others,LAWO,,,Vangidae,118.876154,29.534155,153,1,M,,,,线路2,Summer,M81,5,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:19,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Babbler,RUBA,,,Timaliidae,118.87621,29.534189,157,1,,,,,线路2,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:23,小灰山椒鸟,Pericrocotus cantonensis,Swinhoe's Minivet,Others,SWMI,,,Campephagidae,118.876143,29.534258,158,1,,,,,线路2,Summer,,,,,,,,,,,,,,,,,
qiandaohu,2024/5/29 09:23,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Others,BLBU,,,Pycnonotidae,118.876166,29.534186,159,2,,,,,线路2,Summer,,,,,,,,,,,,,,,,,
